From	Entry	Entry Name
ENSP00000379997	Q8N292	GAPT_HUMAN
ENSP00000320430	Q8WXG8	S100Z_HUMAN
ENSP00000357588	Q8N5C1	CAHM5_HUMAN
ENSP00000383431	Q2WGN9	GAB4_HUMAN
ENSP00000350132	P26678	PPLA_HUMAN
ENSP00000455791	H3BQI1	H3BQI1_HUMAN
ENSP00000332613	Q86UD1	OAF_HUMAN
ENSP00000367198	O75829	CNMD_HUMAN
ENSP00000420076	Q9Y6X1	SERP1_HUMAN
ENSP00000270645	Q96D15	RCN3_HUMAN
ENSP00000480991	Q7L1S5	CHST9_HUMAN
ENSP00000356143	O75325	LRRN2_HUMAN
ENSP00000260229	Q9H306	MMP27_HUMAN
ENSP00000417492	Q9BXM9	FSD1L_HUMAN
ENSP00000318234	Q96A83	COQA1_HUMAN
ENSP00000241305	Q8N436	CPXM2_HUMAN
ENSP00000362682	Q68BL7	OLM2A_HUMAN
ENSP00000452347	H0YJW9	H0YJW9_HUMAN
ENSP00000308937	Q01453	PMP22_HUMAN
ENSP00000253699	Q9H1K0	RBNS5_HUMAN
ENSP00000382341	Q92696	PGTA_HUMAN
ENSP00000350630	Q9Y6L7	TLL2_HUMAN
ENSP00000303550	Q9NRR1	CYTL1_HUMAN
ENSP00000166139	O95633	FSTL3_HUMAN
ENSP00000354794	Q96K83	ZN521_HUMAN
ENSP00000389252	Q6UXI9	NPNT_HUMAN
ENSP00000318650	Q9H772	GREM2_HUMAN
ENSP00000374274	A1L4H1	SRCRL_HUMAN
ENSP00000221856	Q9BTV5	FSD1_HUMAN
ENSP00000275358	Q8N2E2	VWDE_HUMAN
ENSP00000496268	A0A2R8YGQ3	A0A2R8YGQ3_HUMAN
ENSP00000419539	Q8IX94	CTGE4_HUMAN
ENSP00000368477	Q8N6R1	SERP2_HUMAN
ENSP00000382083	Q9BXS0	COPA1_HUMAN
ENSP00000379365	Q9HAV5	TNR27_HUMAN
ENSP00000367356	Q5VUB5	F1711_HUMAN
ENSP00000369604	Q8IX29	FBX16_HUMAN
ENSP00000382805	O14867	BACH1_HUMAN
ENSP00000335040	Q86XR2	NIBA3_HUMAN
ENSP00000363680	Q92838	EDA_HUMAN
ENSP00000325655	Q9BSY4	CHCH5_HUMAN
ENSP00000358316	Q5SXH7	PKHS1_HUMAN
ENSP00000370192	Q7Z3Q1	S46A3_HUMAN
ENSP00000282308	Q9Y2P7	ZN256_HUMAN
ENSP00000261560	Q9H8G1	ZN430_HUMAN
ENSP00000413660	Q9P255	ZN492_HUMAN
ENSP00000337852	Q9H609	ZN576_HUMAN
ENSP00000468049	Q8IZC7	ZN101_HUMAN
ENSP00000342818	Q96BR6	ZN669_HUMAN
ENSP00000433773	Q52M93	Z585B_HUMAN
ENSP00000345479	Q96SQ5	ZN587_HUMAN
ENSP00000262259	Q9Y473	ZN175_HUMAN
ENSP00000405289	A0A0A0MSW5	A0A0A0MSW5_HUMAN
ENSP00000390722	O43808	PM34_HUMAN
ENSP00000444412	Q14587	ZN268_HUMAN
ENSP00000417696	Q8N782	ZN525_HUMAN
ENSP00000471754	Q8WV37	ZN480_HUMAN
ENSP00000340004	Q8TBZ8	ZN564_HUMAN
ENSP00000359660	Q5T686	AVPI1_HUMAN
ENSP00000467286	F5H0A9	F5H0A9_HUMAN
ENSP00000354683	Q2M218	ZN630_HUMAN
ENSP00000393260	P17097	ZNF7_HUMAN
ENSP00000378881	Q5JVG2	ZN484_HUMAN
ENSP00000261377	Q96IC2	REXO5_HUMAN
ENSP00000263620	Q99856	ARI3A_HUMAN
ENSP00000475700	Q9BX74	TM2D1_HUMAN
ENSP00000345797	Q5JUW0	KRBD4_HUMAN
ENSP00000251472	Q9Y2H9	MAST1_HUMAN
ENSP00000355459	Q9BS34	ZN670_HUMAN
ENSP00000466500	Q96N95	ZN396_HUMAN
ENSP00000337587	Q9BX51	GGTL1_HUMAN
ENSP00000335042	Q96H40	ZN486_HUMAN
ENSP00000293471	Q6PF04	ZN613_HUMAN
ENSP00000277165	Q9NZB2	F120A_HUMAN
ENSP00000437616	Q8N823	ZN611_HUMAN
ENSP00000253115	Q9BUY5	ZN426_HUMAN
ENSP00000302455	P17021	ZNF17_HUMAN
ENSP00000494306	P0DPD5	ZN723_HUMAN
ENSP00000477392	Q8IYB9	ZN595_HUMAN
ENSP00000359802	P51815	ZN75D_HUMAN
ENSP00000381220	Q7Z4H3	HDDC2_HUMAN
ENSP00000473091	A2RRD8	ZN320_HUMAN
ENSP00000471077	M0R082	M0R082_HUMAN
ENSP00000363558	Q8NCK3	ZN485_HUMAN
ENSP00000333223	Q6ECI4	ZN470_HUMAN
ENSP00000492202	A0A1W2PQL4	ZN722_HUMAN
ENSP00000299871	Q13398	ZN211_HUMAN
ENSP00000298299	P17026	ZNF22_HUMAN
ENSP00000395733	O75373	ZN737_HUMAN
ENSP00000470323	Q86UD4	ZN329_HUMAN
ENSP00000384000	Q96N22	ZN681_HUMAN
ENSP00000343581	Q9Y2G7	ZFP30_HUMAN
ENSP00000344828	Q5SXM1	ZN678_HUMAN
ENSP00000471000	Q08AN1	ZN616_HUMAN
ENSP00000441410	P52742	ZN135_HUMAN
ENSP00000482030	A0A087WYR5	A0A087WYR5_HUMAN
ENSP00000319713	Q6RW13	ATRAP_HUMAN
ENSP00000396857	Q5TEC3	ZN697_HUMAN
ENSP00000467218	K7EP39	K7EP39_HUMAN
ENSP00000419397	Q6ZMW2	ZN782_HUMAN
ENSP00000287461	Q96CS4	ZN689_HUMAN
ENSP00000461425	Q6ZN08	ZNF66_HUMAN
ENSP00000431202	Q14585	ZN345_HUMAN
ENSP00000332595	Q03936	ZNF92_HUMAN
ENSP00000387078	Q8N9V3	WSDU1_HUMAN
ENSP00000465212	K7EJK4	K7EJK4_HUMAN
ENSP00000254928	O75616	ERAL1_HUMAN
ENSP00000347648	Q96ME7	ZN512_HUMAN
ENSP00000487183	Q6ZN11	ZN793_HUMAN
ENSP00000484852	Q8N7M2	ZN283_HUMAN
ENSP00000457274	Q9BV97	ZN747_HUMAN
ENSP00000370394	Q7L099	RUFY3_HUMAN
ENSP00000366509	Q969J2	ZKSC4_HUMAN
ENSP00000382987	P0CI00	Z705B_HUMAN
ENSP00000304268	A0A0A0MR11	A0A0A0MR11_HUMAN
ENSP00000362068	Q7Z7C8	TAF8_HUMAN
ENSP00000482540	Q5TYW1	ZN658_HUMAN
ENSP00000470381	Q5VIY5	ZN468_HUMAN
ENSP00000380351	O95780	ZN682_HUMAN
ENSP00000324956	Q9UBS8	RNF14_HUMAN
ENSP00000413411	A8MTY0	ZN724_HUMAN
ENSP00000347338	Q96SK3	ZN607_HUMAN
ENSP00000211936	Q99676	ZN184_HUMAN
ENSP00000440464	Q86YE8	ZN573_HUMAN
ENSP00000382957	P0CH99	Z705D_HUMAN
ENSP00000328245	Q9NQZ8	ZNF71_HUMAN
ENSP00000379464	P52741	ZN134_HUMAN
ENSP00000327538	Q76KX8	ZN534_HUMAN
ENSP00000439689	Q05GC8	Q05GC8_HUMAN
ENSP00000351042	Q8IYN0	ZN100_HUMAN
ENSP00000460547	Q8TF47	ZFP90_HUMAN
ENSP00000305696	Q8N0V3	RBFA_HUMAN
ENSP00000469391	Q86XU0	ZN677_HUMAN
ENSP00000410734	Q6V9R5	ZN562_HUMAN
ENSP00000366273	P51786	ZN157_HUMAN
ENSP00000380315	O43345	ZN208_HUMAN
ENSP00000339767	Q8N7K0	ZN433_HUMAN
ENSP00000469591	Q5EBL2	ZN628_HUMAN
ENSP00000395723	P98182	ZN200_HUMAN
ENSP00000352836	Q8TD23	ZN675_HUMAN
ENSP00000379689	Q7L2R6	ZN765_HUMAN
ENSP00000331465	P51523	ZNF84_HUMAN
ENSP00000380061	Q9NX65	ZSC32_HUMAN
ENSP00000340132	Q8NA42	ZN383_HUMAN
ENSP00000397693	P17035	ZNF28_HUMAN
ENSP00000301399	Q9BSK1	ZN577_HUMAN
ENSP00000289788	Q3MJ62	ZSC23_HUMAN
ENSP00000361001	O75071	EFC14_HUMAN
ENSP00000379684	Q6ZN06	ZN813_HUMAN
ENSP00000386485	A0A6Q8JUI0	A0A6Q8JUI0_HUMAN
ENSP00000347043	Q9BS31	ZN649_HUMAN
ENSP00000447931	C9JN71	ZN878_HUMAN
ENSP00000221327	Q9UJW8	ZN180_HUMAN
ENSP00000470746	Q6ZN19	ZN841_HUMAN
ENSP00000346348	Q6NX45	ZN774_HUMAN
ENSP00000392024	Q08AG5	ZN844_HUMAN
ENSP00000394248	A6NP11	ZN716_HUMAN
ENSP00000498410	A0A494C069	A0A494C069_HUMAN
ENSP00000334685	Q3ZCX4	ZN568_HUMAN
ENSP00000455585	P0CG23	ZN853_HUMAN
ENSP00000383020	A8MUZ8	Z705G_HUMAN
ENSP00000243644	Q9GZX5	ZN350_HUMAN
ENSP00000464976	A8MQ14	ZN850_HUMAN
ENSP00000421258	Q13106	ZN154_HUMAN
ENSP00000467723	Q32M78	ZN699_HUMAN
ENSP00000491567	P0CJ79	ZN888_HUMAN
ENSP00000428679	Q3KNS6	ZN829_HUMAN
ENSP00000339585	Q6P9G9	ZN449_HUMAN
ENSP00000350085	A0A087WSW2	A0A087WSW2_HUMAN
ENSP00000379368	P13682	ZNF35_HUMAN
ENSP00000428966	A0A0G2JH32	A0A0G2JH32_HUMAN
ENSP00000230122	O43167	ZBT24_HUMAN
ENSP00000313443	Q8N8L2	ZN491_HUMAN
ENSP00000416809	Q8IYX0	ZN679_HUMAN
ENSP00000492887	B7ZLF3	B7ZLF3_HUMAN
ENSP00000324605	Q6AZW8	ZN660_HUMAN
ENSP00000479884	Q9UJW7	ZN229_HUMAN
ENSP00000430025	Q9NU23	LYRM2_HUMAN
ENSP00000407039	J3KQR4	J3KQR4_HUMAN
ENSP00000269829	Q6NX49	ZN544_HUMAN
ENSP00000341165	Q68DY9	ZN772_HUMAN
ENSP00000338964	Q9UJ14	GGT7_HUMAN
ENSP00000444747	Q9Y2P0	ZN835_HUMAN
ENSP00000293725	Q8TA94	ZN563_HUMAN
ENSP00000303533	J3QSS9	J3QSS9_HUMAN
ENSP00000389841	Q6ZMS4	ZN852_HUMAN
ENSP00000495612	A0A2R8Y6W5	A0A2R8Y6W5_HUMAN
ENSP00000347755	P52738	ZN140_HUMAN
ENSP00000471041	Q8N8J6	ZN615_HUMAN
ENSP00000379169	Q9HBT7	ZN287_HUMAN
ENSP00000344791	Q6ZNG1	ZN600_HUMAN
ENSP00000411084	Q96GE5	ZN799_HUMAN
ENSP00000196489	Q9BWM5	ZN416_HUMAN
ENSP00000303696	Q68EA5	ZNF57_HUMAN
ENSP00000303915	Q8N587	ZN561_HUMAN
ENSP00000282296	Q7Z340	ZN551_HUMAN
ENSP00000335437	P17024	ZNF20_HUMAN
ENSP00000485547	P0CB33	ZN735_HUMAN
ENSP00000439435	Q09FC8	ZN415_HUMAN
ENSP00000308149	Q400G9	AMZ1_HUMAN
ENSP00000349401	P17019	ZN708_HUMAN
ENSP00000387124	A6NCI8	CB078_HUMAN
ENSP00000468643	P58317	ZN121_HUMAN
ENSP00000400852	B4DX44	ZN736_HUMAN
ENSP00000375656	A0A0X1KG74	A0A0X1KG74_HUMAN
ENSP00000362109	O43559	FRS3_HUMAN
ENSP00000390179	Q8NB42	ZN527_HUMAN
ENSP00000484810	Q96GC6	ZN274_HUMAN
ENSP00000461032	Q96JF6	ZN594_HUMAN
ENSP00000386385	Q9Y6I8	PXMP4_HUMAN
ENSP00000311319	Q8TAU3	ZN417_HUMAN
ENSP00000344129	Q5T619	ZN648_HUMAN
ENSP00000321963	Q8NAM6	ZSCA4_HUMAN
ENSP00000393876	Q8N720	ZN655_HUMAN
ENSP00000477856	B5MD39	GGTL3_HUMAN
ENSP00000452552	Q9Y6Q3	ZFP37_HUMAN
ENSP00000301744	Q96LX8	ZN597_HUMAN
ENSP00000170168	Q8N1G1	REXO1_HUMAN
ENSP00000388311	Q96IR2	ZN845_HUMAN
ENSP00000468153	A0A0A0MTT2	A0A0A0MTT2_HUMAN
ENSP00000296741	Q6UWR7	ENPP6_HUMAN
ENSP00000420065	Q96IU4	ABHEB_HUMAN
ENSP00000250076	Q9UNY5	ZN232_HUMAN
ENSP00000221315	O94892	ZN432_HUMAN
ENSP00000352846	Q8N4W9	ZN808_HUMAN
ENSP00000362841	Q4KMZ8	NKAI1_HUMAN
ENSP00000483521	A0A087X0N2	A0A087X0N2_HUMAN
ENSP00000470209	Q9Y2Q1	ZN257_HUMAN
ENSP00000410545	B7Z6K7	ZN814_HUMAN
ENSP00000345333	Q9UC07	ZNF69_HUMAN
ENSP00000457715	P0CJ78	ZN865_HUMAN
ENSP00000301310	Q96NG8	ZN582_HUMAN
ENSP00000471516	A6NNF4	ZN726_HUMAN
ENSP00000351280	Q86V71	ZN429_HUMAN
ENSP00000349494	O75437	ZN254_HUMAN
ENSP00000366265	P51814	ZNF41_HUMAN
ENSP00000478939	A0A087WUU8	A0A087WUU8_HUMAN
ENSP00000470239	Q6ZNA1	ZN836_HUMAN
ENSP00000291182	Q14590	ZN235_HUMAN
ENSP00000287275	Q8WU03	GLYL2_HUMAN
ENSP00000467931	Q8TAF7	ZN461_HUMAN
ENSP00000470969	M0R036	M0R036_HUMAN
ENSP00000328515	Q9H7X3	ZN696_HUMAN
ENSP00000326249	Q8N9F8	ZN454_HUMAN
ENSP00000479449	A0A087WVH9	A0A087WVH9_HUMAN
ENSP00000323945	Q7L3S4	ZN771_HUMAN
ENSP00000405699	Q96EG3	ZN837_HUMAN
ENSP00000483001	Q9Y3C1	NOP16_HUMAN
ENSP00000445979	O75123	ZN623_HUMAN
ENSP00000358183	Q9H8W3	F204A_HUMAN
ENSP00000292841	Q6P3V2	Z585A_HUMAN
ENSP00000376013	Q8N9K5	ZN565_HUMAN
ENSP00000457704	A0A088AWK7	A0A088AWK7_HUMAN
ENSP00000465121	Q9NYT6	ZN226_HUMAN
ENSP00000380310	Q8N7Q3	ZN676_HUMAN
ENSP00000259881	Q9UIG5	PS1C1_HUMAN
ENSP00000276816	P17020	ZNF16_HUMAN
ENSP00000376110	Q6ZR52	ZN493_HUMAN
ENSP00000403441	P17039	ZNF30_HUMAN
ENSP00000366897	Q9Y4X4	KLF12_HUMAN
ENSP00000292562	Q9BRH9	ZN251_HUMAN
ENSP00000414887	B4DU55	ZN879_HUMAN
ENSP00000350576	Q8N8Z8	ZN441_HUMAN
ENSP00000411132	Q8N2I2	ZN619_HUMAN
ENSP00000353491	Q14592	ZN460_HUMAN
ENSP00000242804	Q9H7R0	ZN442_HUMAN
ENSP00000436212	Q96C28	ZN707_HUMAN
ENSP00000348054	Q7Z4G1	COMD6_HUMAN
ENSP00000270112	P57058	HUNK_HUMAN
ENSP00000362222	Q8N2I9	STK40_HUMAN
ENSP00000397259	Q14CW9	AT7L3_HUMAN
ENSP00000334910	O00408	PDE2A_HUMAN
ENSP00000295966	Q6ZVT6	CF20D_HUMAN
ENSP00000465231	H8Y6P7	H8Y6P7_HUMAN
ENSP00000403465	Q9P2K1	C2D2A_HUMAN
ENSP00000441726	Q15846	CLUL1_HUMAN
ENSP00000441726	F5GWQ8	F5GWQ8_HUMAN
ENSP00000277942	Q9GZQ6	NPFF1_HUMAN
ENSP00000346484	P20794	MAK_HUMAN
ENSP00000159060	Q9HBY0	NOX3_HUMAN
ENSP00000399441	Q7Z2Q7	LRR70_HUMAN
ENSP00000381129	P32298	GRK4_HUMAN
ENSP00000312706	Q8IXS2	DRC2_HUMAN
ENSP00000383145	A8K8P3	SFI1_HUMAN
ENSP00000369268	Q8IV77	CNGA4_HUMAN
ENSP00000461433	I3L4Q0	I3L4Q0_HUMAN
ENSP00000249389	P03999	OPSB_HUMAN
ENSP00000307822	Q9Y5X5	NPFF2_HUMAN
ENSP00000282074	Q9HBM1	SPC25_HUMAN
ENSP00000361413	Q8N539	FBCD1_HUMAN
ENSP00000357087	Q9BVJ7	DUS23_HUMAN
ENSP00000410768	Q9P2D6	F135A_HUMAN
ENSP00000373518	Q96PH1	NOX5_HUMAN
ENSP00000299721	Q7Z7G2	CPLX4_HUMAN
ENSP00000356064	Q9NRJ4	TULP4_HUMAN
ENSP00000321691	Q8NB37	GALD1_HUMAN
ENSP00000297290	O95415	BRI3_HUMAN
ENSP00000233535	Q99726	ZNT3_HUMAN
ENSP00000414516	Q15532	SSXT_HUMAN
ENSP00000415823	Q6UW32	IGFL1_HUMAN
ENSP00000375475	P59990	KR121_HUMAN
ENSP00000365944	Q9NRD1	FBX6_HUMAN
ENSP00000371497	Q9BXJ4	C1QT3_HUMAN
ENSP00000356386	Q92496	FHR4_HUMAN
ENSP00000235332	Q5JXC2	MIIP_HUMAN
ENSP00000351052	Q86WB0	ZC3C1_HUMAN
ENSP00000307540	P09228	CYTT_HUMAN
ENSP00000360191	Q8NCL9	APCDL_HUMAN
ENSP00000362743	A6NCS6	CB072_HUMAN
ENSP00000253109	Q8NI99	ANGL6_HUMAN
ENSP00000305731	P01037	CYTN_HUMAN
ENSP00000454804	P42127	ASIP_HUMAN
ENSP00000346404	Q5VT40	FA78B_HUMAN
ENSP00000364814	Q96AQ9	F131C_HUMAN
ENSP00000251588	Q9H6Q4	CIAO3_HUMAN
ENSP00000333012	O75177	CREST_HUMAN
ENSP00000337452	Q7RTP0	NIPA1_HUMAN
ENSP00000281154	Q9H0C2	ADT4_HUMAN
ENSP00000344430	A6NMD0	IFM10_HUMAN
ENSP00000312774	Q8TDM5	SACA4_HUMAN
ENSP00000386607	A8MXK1	VSTM5_HUMAN
ENSP00000431443	P26371	KRA59_HUMAN
ENSP00000270792	Q9H299	SH3L3_HUMAN
ENSP00000256925	Q8TDN4	CABL1_HUMAN
ENSP00000496699	Q96JM3	CHAP1_HUMAN
ENSP00000364220	Q5TIE3	VW5B1_HUMAN
ENSP00000262244	Q86TA1	MOB3B_HUMAN
ENSP00000192788	Q6BDS2	BLT3A_HUMAN
ENSP00000292894	Q8NA92	THAP8_HUMAN
ENSP00000249861	Q9P2Z0	THA10_HUMAN
ENSP00000303987	A0PJW6	TM223_HUMAN
ENSP00000305533	Q9H5L6	THAP9_HUMAN
ENSP00000369895	Q9NWZ8	GEMI8_HUMAN
ENSP00000316881	Q8IVL5	P3H2_HUMAN
ENSP00000272139	Q9BU76	MMTA2_HUMAN
ENSP00000431983	A0A0A0MT67	A0A0A0MT67_HUMAN
ENSP00000413017	Q9BUN5	CC28B_HUMAN
ENSP00000413592	Q8TAC1	RFESD_HUMAN
ENSP00000304689	Q96EK4	THA11_HUMAN
ENSP00000310796	Q9H0W7	THAP2_HUMAN
ENSP00000366886	Q9UJP4	KLH21_HUMAN
ENSP00000496876	Q5SVZ6	ZMYM1_HUMAN
ENSP00000419270	Q9H875	PKRI1_HUMAN
ENSP00000367330	Q69YU5	UQCC6_HUMAN
ENSP00000473185	P63302	SELW_HUMAN
ENSP00000469836	Q567V2	M17L2_HUMAN
ENSP00000260045	O43422	P52K_HUMAN
ENSP00000359634	Q2TAP0	GOG7B_HUMAN
ENSP00000349576	P32321	DCTD_HUMAN
ENSP00000360829	Q7Z4J2	GL6D1_HUMAN
ENSP00000262482	Q9H6Y7	RN167_HUMAN
ENSP00000336693	Q7Z5M8	AB12B_HUMAN
ENSP00000441685	Q8IXQ8	PDZD9_HUMAN
ENSP00000300249	Q15555	MARE2_HUMAN
ENSP00000496339	Q05940	VMAT2_HUMAN
ENSP00000369545	Q9BQ15	SOSB1_HUMAN
ENSP00000461785	Q12829	RB40B_HUMAN
ENSP00000265967	Q9UPZ3	HPS5_HUMAN
ENSP00000411898	Q6UW88	EPGN_HUMAN
ENSP00000421294	A4FU49	SH321_HUMAN
ENSP00000283946	Q8NEA4	FBX36_HUMAN
ENSP00000384615	Q9Y6Q2	STON1_HUMAN
ENSP00000449500	Q6P5S7	RNK_HUMAN
ENSP00000268184	Q6UUV7	CRTC3_HUMAN
ENSP00000470086	M0QYU9	M0QYU9_HUMAN
ENSP00000368152	Q3KRA9	ALKB6_HUMAN
ENSP00000469194	P54852	EMP3_HUMAN
ENSP00000386557	Q9BVV8	F174C_HUMAN
ENSP00000472836	Q9BQD3	KXDL1_HUMAN
ENSP00000333833	Q8IZR5	CKLF4_HUMAN
ENSP00000318066	Q9Y6X5	ENPP4_HUMAN
ENSP00000230461	Q9NV96	CC50A_HUMAN
ENSP00000358251	Q5W0V3	FHI2A_HUMAN
ENSP00000264231	Q9HBU9	POPD2_HUMAN
ENSP00000253083	O75146	HIP1R_HUMAN
ENSP00000262765	Q9H0J4	QRIC2_HUMAN
ENSP00000482732	P43378	PTN9_HUMAN
ENSP00000222033	Q8WWF5	ZNRF4_HUMAN
ENSP00000445768	A4D1U4	DEN11_HUMAN
ENSP00000486146	B7WNH4	B7WNH4_HUMAN
ENSP00000355299	A0A2U3TZM3	A0A2U3TZM3_HUMAN
ENSP00000376910	Q96JM4	LRIQ1_HUMAN
ENSP00000377059	Q9Y5W9	SNX11_HUMAN
ENSP00000493780	A0A2R8YDH4	A0A2R8YDH4_HUMAN
ENSP00000258613	Q9NS62	THSD1_HUMAN
ENSP00000310803	Q587I9	SFT2C_HUMAN
ENSP00000369702	Q6ZUX7	LHPL2_HUMAN
ENSP00000361731	Q9NVG8	TBC13_HUMAN
ENSP00000490953	A0A1B0GWJ7	A0A1B0GWJ7_HUMAN
ENSP00000378642	A8K8V0	ZN785_HUMAN
ENSP00000359378	Q9BZD7	TMG3_HUMAN
ENSP00000281806	Q969V1	MCHR2_HUMAN
ENSP00000397415	Q8WXF3	REL3_HUMAN
ENSP00000406541	E9PAM5	E9PAM5_HUMAN
ENSP00000356940	Q6UVY6	MOXD1_HUMAN
ENSP00000309233	Q6PJE2	POZP3_HUMAN
ENSP00000249016	Q99705	MCHR1_HUMAN
ENSP00000361668	P20800	EDN2_HUMAN
ENSP00000323516	Q9UKP6	UR2R_HUMAN
ENSP00000456974	Q8N729	NPW_HUMAN
ENSP00000456974	H3BT17	H3BT17_HUMAN
ENSP00000294413	P18577	RHCE_HUMAN
ENSP00000331857	Q7RTR0	NLRP9_HUMAN
ENSP00000334042	Q86UU9	TKN4_HUMAN
ENSP00000256969	Q9BT56	SPXN_HUMAN
ENSP00000291691	P58505	CU058_HUMAN
ENSP00000426070	Q9HCX4	TRPC7_HUMAN
ENSP00000248098	Q9H910	JUPI2_HUMAN
ENSP00000495214	P02549	SPTA1_HUMAN
ENSP00000420686	Q0VAA5	PLCX2_HUMAN
ENSP00000280057	Q86V42	F124A_HUMAN
ENSP00000433490	P10092	CALCB_HUMAN
ENSP00000278601	Q96A22	CK052_HUMAN
ENSP00000266483	Q5BKT4	AG10A_HUMAN
ENSP00000296641	O00254	PAR3_HUMAN
ENSP00000369960	P35348	ADA1A_HUMAN
ENSP00000367139	Q5DT21	ISK9_HUMAN
ENSP00000271331	P58294	PROK1_HUMAN
ENSP00000259456	Q9BXL5	HEMGN_HUMAN
ENSP00000380999	Q147U1	ZN846_HUMAN
ENSP00000260372	Q9NVX0	HAUS2_HUMAN
ENSP00000390625	Q8WVV9	HNRLL_HUMAN
ENSP00000421169	Q6ZU67	BEND4_HUMAN
ENSP00000267103	Q9HB07	MYG1_HUMAN
ENSP00000354543	O75157	T22D2_HUMAN
ENSP00000246794	O14669	TMG2_HUMAN
ENSP00000278200	Q96LU5	IMP1L_HUMAN
ENSP00000344489	Q8WVZ7	RN133_HUMAN
ENSP00000483364	A0A804G9W2	A0A804G9W2_HUMAN
ENSP00000398106	Q49AG3	ZBED5_HUMAN
ENSP00000415556	Q8TEB1	DCA11_HUMAN
ENSP00000386651	Q8NI22	MCFD2_HUMAN
ENSP00000174618	Q99583	MNT_HUMAN
ENSP00000377914	Q6FI81	CPIN1_HUMAN
ENSP00000322524	Q9H773	DCTP1_HUMAN
ENSP00000377007	Q96H22	CENPN_HUMAN
ENSP00000365107	Q96GX5	GWL_HUMAN
ENSP00000433666	Q96M96	FGD4_HUMAN
ENSP00000433666	E9PJX4	E9PJX4_HUMAN
ENSP00000290130	Q9NYP9	MS18A_HUMAN
ENSP00000301790	Q96KN8	PLAT5_HUMAN
ENSP00000442307	Q008S8	ECT2L_HUMAN
ENSP00000348527	Q8N0S6	CENPL_HUMAN
ENSP00000386845	A0A2U3TZT0	A0A2U3TZT0_HUMAN
ENSP00000344087	Q8WXX7	AUTS2_HUMAN
ENSP00000302222	P17030	ZNF25_HUMAN
ENSP00000451369	G3V3Q6	G3V3Q6_HUMAN
ENSP00000237163	Q5TA12	Q5TA12_HUMAN
ENSP00000482438	Q15528	MED22_HUMAN
ENSP00000362987	Q96FC7	PHIPL_HUMAN
ENSP00000418268	Q7L590	MCM10_HUMAN
ENSP00000496817	A0A3B3IRK5	A0A3B3IRK5_HUMAN
ENSP00000276533	Q9BRT9	SLD5_HUMAN
ENSP00000215980	Q9NSP4	CENPM_HUMAN
ENSP00000364661	Q5MJ07	SPXN5_HUMAN
ENSP00000294811	Q96LT6	CA074_HUMAN
ENSP00000240423	Q15003	CND2_HUMAN
ENSP00000283006	Q9H3R5	CENPH_HUMAN
ENSP00000380762	Q86WV5	TEN1L_HUMAN
ENSP00000365643	Q9BZ29	DOCK9_HUMAN
ENSP00000290663	Q96G25	MED8_HUMAN
ENSP00000286031	Q9NSG2	FIRRM_HUMAN
ENSP00000362760	Q9HCK0	ZBT26_HUMAN
ENSP00000219097	Q9Y5N6	ORC6_HUMAN
ENSP00000311368	Q9HCU8	DPOD4_HUMAN
ENSP00000337226	Q9BXL8	CDCA4_HUMAN
ENSP00000379911	Q9BS16	CENPK_HUMAN
ENSP00000304353	O75817	POP7_HUMAN
ENSP00000434511	Q8IZQ5	SELH_HUMAN
ENSP00000293777	Q9P086	MED11_HUMAN
ENSP00000290894	Q7M4L6	SHF_HUMAN
ENSP00000348162	Q8TCN5	ZN507_HUMAN
ENSP00000316775	Q6UE05	TM270_HUMAN
ENSP00000309899	Q9UHQ1	NARF_HUMAN
ENSP00000055335	Q6ZSY5	PPR3F_HUMAN
ENSP00000492795	Q5JUX0	SPIN3_HUMAN
ENSP00000481109	Q86YV5	PRAG1_HUMAN
ENSP00000323304	Q8N8F7	LSME1_HUMAN
ENSP00000489583	A0A0U1RRE5	NBDY_HUMAN
ENSP00000408288	Q9H7J1	PPR3E_HUMAN
ENSP00000355880	Q969Z3	MARC2_HUMAN
ENSP00000256257	Q9H9V4	RN122_HUMAN
ENSP00000334374	Q9H156	SLIK2_HUMAN
ENSP00000334374	B3KTY4	B3KTY4_HUMAN
ENSP00000480270	Q6NYC8	PPR18_HUMAN
ENSP00000368511	Q96LI9	CX058_HUMAN
ENSP00000378635	Q13474	DRP2_HUMAN
ENSP00000312671	Q8N3D4	EH1L1_HUMAN
ENSP00000375904	A8MUM7	LEG16_HUMAN
ENSP00000355028	Q86Y13	DZIP3_HUMAN
ENSP00000441381	H0YG18	H0YG18_HUMAN
ENSP00000469248	Q8NDB6	FA156_HUMAN
ENSP00000403304	Q01534	TSPY1_HUMAN
ENSP00000331600	Q9NS66	GP173_HUMAN
ENSP00000465157	Q96FF7	MISP3_HUMAN
ENSP00000360497	O15541	R113A_HUMAN
ENSP00000308318	Q86XI6	PPR3B_HUMAN
ENSP00000366153	P51508	ZNF81_HUMAN
ENSP00000489807	A0A1B0GTR4	SPRR5_HUMAN
ENSP00000393832	B7ZBB8	PP13G_HUMAN
ENSP00000378040	Q92934	BAD_HUMAN
ENSP00000362894	Q8IZC4	RTKN2_HUMAN
ENSP00000365919	Q9H1Z4	WDR13_HUMAN
ENSP00000482523	Q8N9R6	CDRT4_HUMAN
ENSP00000405095	P59534	T2R39_HUMAN
ENSP00000317431	Q8IYW4	ENTD1_HUMAN
ENSP00000493364	Q8NG75	OR5T1_HUMAN
